,equity
2025-08-23,59997244.63183373
2025-08-24,59997244.63183373
2025-08-25,60053741.337379836
2025-08-26,60110791.361192755
2025-08-27,60167974.953906804
2025-08-28,60225851.11301536
2025-08-29,60283922.00275741
2025-08-30,60283922.00275741
2025-08-31,60283922.00275741
2025-09-01,60342207.240150824
2025-09-02,60400769.44516935
2025-09-03,60459410.58717041
2025-09-04,60518081.72836091
2025-09-05,60576545.32534006
2025-09-06,60576545.32534006
2025-09-07,60576545.32534006
2025-09-08,60634903.34263679
2025-09-09,60693194.70154111
2025-09-10,60751638.5456483
2025-09-11,60810170.10110364
2025-09-12,60868803.151639566
2025-09-13,60868803.151639566
2025-09-14,60868803.151639566
2025-09-15,60927615.35736245
2025-09-16,60986599.64117541
2025-09-17,61045706.07901953
2025-09-18,61104787.7665219
2025-09-19,61163780.74547923
2025-09-20,61163780.74547923
2025-09-21,61163780.74547923
2025-09-22,61222688.90817218
2025-09-23,61281699.179684214
2025-09-24,61340964.96694336
2025-09-25,61400514.61850784
2025-09-26,61460455.46487877
2025-09-27,61460455.46487877
2025-09-28,61460455.46487877
2025-09-29,61520485.89922529
2025-09-30,61580286.639482
2025-10-01,61639671.6768334
2025-10-02,61698610.701491065
2025-10-03,61757147.1178233
2025-10-04,61757147.1178233
2025-10-05,61757147.1178233
2025-10-06,61815365.41183621
2025-10-07,61873374.53582226
2025-10-08,61931138.996318124
2025-10-09,61988586.54735887
2025-10-10,62045618.22098229
2025-10-11,62045618.22098229
2025-10-12,62045618.22098229
2025-10-13,62102478.35874832
2025-10-14,62158985.41026428
2025-10-15,62215183.62751557
2025-10-16,62271153.86795247
2025-10-17,62326972.77472972
2025-10-18,62326972.77472972
2025-10-19,62326972.77472972
2025-10-20,62382712.87334066
2025-10-21,62438261.241727926
2025-10-22,62493834.5678033
2025-10-23,62549629.7628648
2025-10-24,62605460.06606672
2025-10-25,62605460.06606672
2025-10-26,62605460.06606672
2025-10-27,62661291.69074948
2025-10-28,62717188.57046407
2025-10-29,62772909.59266242
2025-10-30,62828483.27107637
2025-10-31,62883908.97773566
2025-11-01,62883908.97773566
2025-11-02,62883908.97773566
2025-11-03,62939389.54438308
2025-11-04,62994911.25470141
2025-11-05,63050731.764077954
2025-11-06,63106876.91019746
2025-11-07,63163779.77249085
2025-11-08,63163779.77249085
2025-11-09,63163779.77249085
2025-11-10,63221457.27165436
2025-11-11,63280097.94743165
