,equity
2025-08-20,38669654.80926182
2025-08-21,38701672.033029854
2025-08-22,38733749.95359362
2025-08-23,38733749.95359362
2025-08-24,38733749.95359362
2025-08-25,38765964.850197196
2025-08-26,38798270.63814734
2025-08-27,38830709.99499861
2025-08-28,38863485.26472896
2025-08-29,38896455.2650928
2025-08-30,38896455.2650928
2025-08-31,38896455.2650928
2025-09-01,38929639.613108
2025-09-02,38963100.92874832
2025-09-03,38996641.18137116
2025-09-04,39030211.43318346
2025-09-05,39063574.140784405
2025-09-06,39063574.140784405
2025-09-07,39063574.140784405
2025-09-08,39096831.26870292
2025-09-09,39130021.73822903
2025-09-10,39163364.692958005
2025-09-11,39196795.359035134
2025-09-12,39230327.520192854
2025-09-13,39230327.520192854
2025-09-14,39230327.520192854
2025-09-15,39264038.83653753
2025-09-16,39297922.23097228
2025-09-17,39331927.7794382
2025-09-18,39365908.577562355
2025-09-19,39399800.667141475
2025-09-20,39399800.667141475
2025-09-21,39399800.667141475
2025-09-22,39433607.94045621
2025-09-23,39467517.32259003
2025-09-24,39501682.220470965
2025-09-25,39536130.98265723
2025-09-26,39570970.93964995
2025-09-27,39570970.93964995
2025-09-28,39570970.93964995
2025-09-29,39605900.484618254
2025-09-30,39640600.33549675
2025-10-01,39674884.48346994
2025-10-02,39708722.618749395
2025-10-03,39742158.14570342
2025-10-04,39742158.14570342
2025-10-05,39742158.14570342
2025-10-06,39775275.55033811
2025-10-07,39808183.78494595
2025-10-08,39840847.356063604
2025-10-09,39873194.01772614
2025-10-10,39905124.801971346
2025-10-11,39905124.801971346
2025-10-12,39905124.801971346
2025-10-13,39936884.05035916
2025-10-14,39968290.212496914
2025-10-15,39999387.54036999
2025-10-16,40030256.89142868
2025-10-17,40060974.90882772
2025-10-18,40060974.90882772
2025-10-19,40060974.90882772
2025-10-20,40091614.118060455
2025-10-21,40122061.59706951
2025-10-22,40152534.03376668
2025-10-23,40183228.339449964
2025-10-24,40213957.75327367
2025-10-25,40213957.75327367
2025-10-26,40213957.75327367
2025-10-27,40244688.48857822
2025-10-28,40275484.478914596
2025-10-29,40306104.61173473
2025-10-30,40336577.40077047
2025-10-31,40366902.21805155
2025-11-01,40366902.21805155
2025-11-02,40366902.21805155
2025-11-03,40397281.89532076
2025-11-04,40427702.71626088
2025-11-05,40458422.336259216
2025-11-06,40489466.59300051
2025-11-07,40521268.56591569
2025-11-08,40521268.56591569
2025-11-09,40521268.56591569
2025-11-10,40553845.175700985
2025-11-11,40587384.962100066
